Grid Size,30
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,0,24,4.6667,4.6667,0,-67.6666,44.3334,0
0,0,1,23,4.6667,4.6666,0,-63,39.6666,0
0,1,0,24,4.6667,4.6667,0,-67.6666,44.3334,0
0,1,0,23,4.6667,4.6667,0,-67.6666,39.6666,0
0,1,0,22,4.6666,4.6667,0,-67.6666,35,0
0,1,1,22,4.6666,4.6666,0,-63,35,0
0,1,2,22,4.6666,4.6667,0,-58.3334,35,0
0,1,2,23,4.6667,4.6667,0,-58.3334,39.6666,0
0,1,2,24,4.6667,4.6667,0,-58.3334,44.3334,0
0,1,1,24,4.6667,4.6666,0,-63,44.3334,0
0,0,2,23,4.6667,4.6667,0,-58.3334,39.6666,0
0,1,1,24,4.6667,4.6666,0,-63,44.3334,0
0,1,1,23,4.6667,4.6666,0,-63,39.6666,0
0,1,1,22,4.6666,4.6666,0,-63,35,0
0,1,2,22,4.6666,4.6667,0,-58.3334,35,0
0,1,3,22,4.6666,4.6667,0,-53.6666,35,0
0,1,3,23,4.6667,4.6667,0,-53.6666,39.6666,0
0,1,3,24,4.6667,4.6667,0,-53.6666,44.3334,0
0,1,2,24,4.6667,4.6667,0,-58.3334,44.3334,0
0,0,3,23,4.6667,4.6667,0,-53.6666,39.6666,0
0,1,2,24,4.6667,4.6667,0,-58.3334,44.3334,0
0,1,2,23,4.6667,4.6667,0,-58.3334,39.6666,0
0,1,2,22,4.6666,4.6667,0,-58.3334,35,0
0,1,3,22,4.6666,4.6667,0,-53.6666,35,0
0,1,4,22,4.6666,4.6666,0,-49,35,0
0,1,4,23,4.6667,4.6666,0,-49,39.6666,0
0,1,4,24,4.6667,4.6666,0,-49,44.3334,0
0,1,3,24,4.6667,4.6667,0,-53.6666,44.3334,0
0,0,4,23,4.6667,4.6666,0,-49,39.6666,0
0,1,3,24,4.6667,4.6667,0,-53.6666,44.3334,0
0,1,3,23,4.6667,4.6667,0,-53.6666,39.6666,0
0,1,3,22,4.6666,4.6667,0,-53.6666,35,0
0,1,4,22,4.6666,4.6666,0,-49,35,0
0,1,5,22,4.6666,4.6667,0,-44.3334,35,0
0,1,5,23,4.6667,4.6667,0,-44.3334,39.6666,0
0,1,5,24,4.6667,4.6667,0,-44.3334,44.3334,0
0,1,4,24,4.6667,4.6666,0,-49,44.3334,0
0,0,5,23,4.6667,4.6667,0,-44.3334,39.6666,0
0,1,4,24,4.6667,4.6666,0,-49,44.3334,0
0,1,4,23,4.6667,4.6666,0,-49,39.6666,0
0,1,4,22,4.6666,4.6666,0,-49,35,0
0,1,5,22,4.6666,4.6667,0,-44.3334,35,0
0,1,6,22,4.6666,4.6667,0,-39.6666,35,0
0,1,6,23,4.6667,4.6667,0,-39.6666,39.6666,0
0,1,6,24,4.6667,4.6667,0,-39.6666,44.3334,0
0,1,5,24,4.6667,4.6667,0,-44.3334,44.3334,0
0,0,6,23,4.6667,4.6667,0,-39.6666,39.6666,0
0,1,5,24,4.6667,4.6667,0,-44.3334,44.3334,0
0,1,5,23,4.6667,4.6667,0,-44.3334,39.6666,0
0,1,5,22,4.6666,4.6667,0,-44.3334,35,0
0,1,6,22,4.6666,4.6667,0,-39.6666,35,0
0,1,7,22,4.6666,4.6666,0,-35,35,0
0,1,7,23,4.6667,4.6666,0,-35,39.6666,0
0,1,7,24,4.6667,4.6666,0,-35,44.3334,0
0,1,6,24,4.6667,4.6667,0,-39.6666,44.3334,0
0,0,7,23,4.6667,4.6666,0,-35,39.6666,0
0,1,6,24,4.6667,4.6667,0,-39.6666,44.3334,0
0,1,6,23,4.6667,4.6667,0,-39.6666,39.6666,0
0,1,6,22,4.6666,4.6667,0,-39.6666,35,0
0,1,7,22,4.6666,4.6666,0,-35,35,0
0,1,8,22,4.6666,4.6667,0,-30.3333,35,0
0,1,8,23,4.6667,4.6667,0,-30.3333,39.6666,0
0,1,8,24,4.6667,4.6667,0,-30.3333,44.3334,0
0,1,7,24,4.6667,4.6666,0,-35,44.3334,0
0,0,8,23,4.6667,4.6667,0,-30.3333,39.6666,0
0,1,7,24,4.6667,4.6666,0,-35,44.3334,0
0,1,7,23,4.6667,4.6666,0,-35,39.6666,0
0,1,7,22,4.6666,4.6666,0,-35,35,0
0,1,8,22,4.6666,4.6667,0,-30.3333,35,0
0,1,9,22,4.6666,4.6667,0,-25.6666,35,0
0,1,9,23,4.6667,4.6667,0,-25.6666,39.6666,0
0,1,9,24,4.6667,4.6667,0,-25.6666,44.3334,0
0,1,8,24,4.6667,4.6667,0,-30.3333,44.3334,0
0,0,9,23,4.6667,4.6667,0,-25.6666,39.6666,0
0,1,8,24,4.6667,4.6667,0,-30.3333,44.3334,0
0,1,8,23,4.6667,4.6667,0,-30.3333,39.6666,0
0,1,8,22,4.6666,4.6667,0,-30.3333,35,0
0,1,9,22,4.6666,4.6667,0,-25.6666,35,0
0,1,10,22,4.6666,4.6666,0,-21,35,0
0,1,10,23,4.6667,4.6666,0,-21,39.6666,0
0,1,10,24,4.6667,4.6666,0,-21,44.3334,0
0,1,9,24,4.6667,4.6667,0,-25.6666,44.3334,0
0,0,10,23,4.6667,4.6666,0,-21,39.6666,0
0,1,9,24,4.6667,4.6667,0,-25.6666,44.3334,0
0,1,9,23,4.6667,4.6667,0,-25.6666,39.6666,0
0,1,9,22,4.6666,4.6667,0,-25.6666,35,0
0,1,10,22,4.6666,4.6666,0,-21,35,0
0,1,11,22,4.6666,4.6667,0,-16.3334,35,0
0,1,11,23,4.6667,4.6667,0,-16.3334,39.6666,0
0,1,11,24,4.6667,4.6667,0,-16.3334,44.3334,0
0,1,10,24,4.6667,4.6666,0,-21,44.3334,0
0,0,11,23,4.6667,4.6667,0,-16.3334,39.6666,0
0,1,10,24,4.6667,4.6666,0,-21,44.3334,0
0,1,10,23,4.6667,4.6666,0,-21,39.6666,0
0,1,10,22,4.6666,4.6666,0,-21,35,0
0,1,11,22,4.6666,4.6667,0,-16.3334,35,0
0,1,12,22,4.6666,4.66667,0,-11.6667,35,0
0,1,12,23,4.6667,4.66667,0,-11.6667,39.6666,0
0,1,12,24,4.6667,4.66667,0,-11.6667,44.3334,0
0,1,11,24,4.6667,4.6667,0,-16.3334,44.3334,0
0,0,12,23,4.6667,4.66667,0,-11.6667,39.6666,0
0,1,11,24,4.6667,4.6667,0,-16.3334,44.3334,0
0,1,11,23,4.6667,4.6667,0,-16.3334,39.6666,0
0,1,11,22,4.6666,4.6667,0,-16.3334,35,0
0,1,12,22,4.6666,4.66667,0,-11.6667,35,0
0,1,13,22,4.6666,4.66667,0,-7,35,0
0,1,13,23,4.6667,4.66667,0,-7,39.6666,0
0,1,13,24,4.6667,4.66667,0,-7,44.3334,0
0,1,12,24,4.6667,4.66667,0,-11.6667,44.3334,0
0,0,13,23,4.6667,4.66667,0,-7,39.6666,0
0,1,12,24,4.6667,4.66667,0,-11.6667,44.3334,0
0,1,12,23,4.6667,4.66667,0,-11.6667,39.6666,0
0,1,12,22,4.6666,4.66667,0,-11.6667,35,0
0,1,13,22,4.6666,4.66667,0,-7,35,0
0,1,14,22,4.6666,4.66666,0,-2.33333,35,0
0,1,14,23,4.6667,4.66666,0,-2.33333,39.6666,0
0,1,14,24,4.6667,4.66666,0,-2.33333,44.3334,0
0,1,13,24,4.6667,4.66667,0,-7,44.3334,0
0,0,14,23,4.6667,4.66666,0,-2.33333,39.6666,0
0,1,13,24,4.6667,4.66667,0,-7,44.3334,0
0,1,13,23,4.6667,4.66667,0,-7,39.6666,0
0,1,13,22,4.6666,4.66667,0,-7,35,0
0,1,14,22,4.6666,4.66666,0,-2.33333,35,0
0,1,15,22,4.6666,4.66667,0,2.33334,35,0
0,1,15,23,4.6667,4.66667,0,2.33334,39.6666,0
0,1,15,24,4.6667,4.66667,0,2.33334,44.3334,0
0,1,14,24,4.6667,4.66666,0,-2.33333,44.3334,0
0,0,15,23,4.6667,4.66667,0,2.33334,39.6666,0
0,1,14,24,4.6667,4.66666,0,-2.33333,44.3334,0
0,1,14,23,4.6667,4.66666,0,-2.33333,39.6666,0
0,1,14,22,4.6666,4.66666,0,-2.33333,35,0
0,1,15,22,4.6666,4.66667,0,2.33334,35,0
0,1,16,22,4.6666,4.66667,0,7,35,0
0,1,16,23,4.6667,4.66667,0,7,39.6666,0
0,1,16,24,4.6667,4.66667,0,7,44.3334,0
0,1,15,24,4.6667,4.66667,0,2.33334,44.3334,0
0,0,16,23,4.6667,4.66667,0,7,39.6666,0
0,1,15,24,4.6667,4.66667,0,2.33334,44.3334,0
0,1,15,23,4.6667,4.66667,0,2.33334,39.6666,0
0,1,15,22,4.6666,4.66667,0,2.33334,35,0
0,1,16,22,4.6666,4.66667,0,7,35,0
0,1,17,22,4.6666,4.66666,0,11.6667,35,0
0,1,17,23,4.6667,4.66666,0,11.6667,39.6666,0
0,1,17,24,4.6667,4.66666,0,11.6667,44.3334,0
0,1,16,24,4.6667,4.66667,0,7,44.3334,0
0,0,17,23,4.6667,4.66666,0,11.6667,39.6666,0
0,1,16,24,4.6667,4.66667,0,7,44.3334,0
0,1,16,23,4.6667,4.66667,0,7,39.6666,0
0,1,16,22,4.6666,4.66667,0,7,35,0
0,1,17,22,4.6666,4.66666,0,11.6667,35,0
0,1,18,22,4.6666,4.6667,0,16.3334,35,0
0,1,18,23,4.6667,4.6667,0,16.3334,39.6666,0
0,1,18,24,4.6667,4.6667,0,16.3334,44.3334,0
0,1,17,24,4.6667,4.66666,0,11.6667,44.3334,0
0,0,18,23,4.6667,4.6667,0,16.3334,39.6666,0
0,1,17,24,4.6667,4.66666,0,11.6667,44.3334,0
0,1,17,23,4.6667,4.66666,0,11.6667,39.6666,0
0,1,17,22,4.6666,4.66666,0,11.6667,35,0
0,1,18,22,4.6666,4.6667,0,16.3334,35,0
0,1,19,22,4.6666,4.6666,0,21,35,0
0,1,19,23,4.6667,4.6666,0,21,39.6666,0
0,1,19,24,4.6667,4.6666,0,21,44.3334,0
0,1,18,24,4.6667,4.6667,0,16.3334,44.3334,0
0,0,19,23,4.6667,4.6666,0,21,39.6666,0
0,1,18,24,4.6667,4.6667,0,16.3334,44.3334,0
0,1,18,23,4.6667,4.6667,0,16.3334,39.6666,0
0,1,18,22,4.6666,4.6667,0,16.3334,35,0
0,1,19,22,4.6666,4.6666,0,21,35,0
0,1,20,22,4.6666,4.6667,0,25.6666,35,0
0,1,20,23,4.6667,4.6667,0,25.6666,39.6666,0
0,1,20,24,4.6667,4.6667,0,25.6666,44.3334,0
0,1,19,24,4.6667,4.6666,0,21,44.3334,0
0,0,20,23,4.6667,4.6667,0,25.6666,39.6666,0
0,1,19,24,4.6667,4.6666,0,21,44.3334,0
0,1,19,23,4.6667,4.6666,0,21,39.6666,0
0,1,19,22,4.6666,4.6666,0,21,35,0
0,1,20,22,4.6666,4.6667,0,25.6666,35,0
0,1,21,22,4.6666,4.6667,0,30.3333,35,0
0,1,21,23,4.6667,4.6667,0,30.3333,39.6666,0
0,1,21,24,4.6667,4.6667,0,30.3333,44.3334,0
0,1,20,24,4.6667,4.6667,0,25.6666,44.3334,0
0,0,21,23,4.6667,4.6667,0,30.3333,39.6666,0
0,1,20,24,4.6667,4.6667,0,25.6666,44.3334,0
0,1,20,23,4.6667,4.6667,0,25.6666,39.6666,0
0,1,20,22,4.6666,4.6667,0,25.6666,35,0
0,1,21,22,4.6666,4.6667,0,30.3333,35,0
0,1,22,22,4.6666,4.6666,0,35,35,0
0,1,22,23,4.6667,4.6666,0,35,39.6666,0
0,1,22,24,4.6667,4.6666,0,35,44.3334,0
0,1,21,24,4.6667,4.6667,0,30.3333,44.3334,0
0,0,22,23,4.6667,4.6666,0,35,39.6666,0
0,1,21,24,4.6667,4.6667,0,30.3333,44.3334,0
0,1,21,23,4.6667,4.6667,0,30.3333,39.6666,0
0,1,21,22,4.6666,4.6667,0,30.3333,35,0
0,1,22,22,4.6666,4.6666,0,35,35,0
0,1,23,22,4.6666,4.6667,0,39.6666,35,0
0,1,23,23,4.6667,4.6667,0,39.6666,39.6666,0
0,1,23,24,4.6667,4.6667,0,39.6666,44.3334,0
0,1,22,24,4.6667,4.6666,0,35,44.3334,0
0,0,23,23,4.6667,4.6667,0,39.6666,39.6666,0
0,1,22,24,4.6667,4.6666,0,35,44.3334,0
0,1,22,23,4.6667,4.6666,0,35,39.6666,0
0,1,22,22,4.6666,4.6666,0,35,35,0
0,1,23,22,4.6666,4.6667,0,39.6666,35,0
0,1,24,22,4.6666,4.6667,0,44.3334,35,0
0,1,24,23,4.6667,4.6667,0,44.3334,39.6666,0
0,1,24,24,4.6667,4.6667,0,44.3334,44.3334,0
0,1,23,24,4.6667,4.6667,0,39.6666,44.3334,0
0,0,24,23,4.6667,4.6667,0,44.3334,39.6666,0
0,1,23,24,4.6667,4.6667,0,39.6666,44.3334,0
0,1,23,23,4.6667,4.6667,0,39.6666,39.6666,0
0,1,23,22,4.6666,4.6667,0,39.6666,35,0
0,1,24,22,4.6666,4.6667,0,44.3334,35,0
0,1,25,22,4.6666,4.6666,0,49,35,0
0,1,25,23,4.6667,4.6666,0,49,39.6666,0
0,1,25,24,4.6667,4.6666,0,49,44.3334,0
0,1,24,24,4.6667,4.6667,0,44.3334,44.3334,0
0,0,25,23,4.6667,4.6666,0,49,39.6666,0
0,1,24,24,4.6667,4.6667,0,44.3334,44.3334,0
0,1,24,23,4.6667,4.6667,0,44.3334,39.6666,0
0,1,24,22,4.6666,4.6667,0,44.3334,35,0
0,1,25,22,4.6666,4.6666,0,49,35,0
0,1,26,22,4.6666,4.6667,0,53.6666,35,0
0,1,26,23,4.6667,4.6667,0,53.6666,39.6666,0
0,1,26,24,4.6667,4.6667,0,53.6666,44.3334,0
0,1,25,24,4.6667,4.6666,0,49,44.3334,0
0,0,26,23,4.6667,4.6667,0,53.6666,39.6666,0
0,1,25,24,4.6667,4.6666,0,49,44.3334,0
0,1,25,23,4.6667,4.6666,0,49,39.6666,0
0,1,25,22,4.6666,4.6666,0,49,35,0
0,1,26,22,4.6666,4.6667,0,53.6666,35,0
0,1,27,22,4.6666,4.6667,0,58.3334,35,0
0,1,27,23,4.6667,4.6667,0,58.3334,39.6666,0
0,1,27,24,4.6667,4.6667,0,58.3334,44.3334,0
0,1,26,24,4.6667,4.6667,0,53.6666,44.3334,0
0,0,27,23,4.6667,4.6667,0,58.3334,39.6666,0
0,1,26,24,4.6667,4.6667,0,53.6666,44.3334,0
0,1,26,23,4.6667,4.6667,0,53.6666,39.6666,0
0,1,26,22,4.6666,4.6667,0,53.6666,35,0
0,1,27,22,4.6666,4.6667,0,58.3334,35,0
0,1,28,22,4.6666,4.6666,0,63,35,0
0,1,28,23,4.6667,4.6666,0,63,39.6666,0
0,1,28,24,4.6667,4.6666,0,63,44.3334,0
0,1,27,24,4.6667,4.6667,0,58.3334,44.3334,0
0,0,28,23,4.6667,4.6666,0,63,39.6666,0
0,1,27,24,4.6667,4.6667,0,58.3334,44.3334,0
0,1,27,23,4.6667,4.6667,0,58.3334,39.6666,0
0,1,27,22,4.6666,4.6667,0,58.3334,35,0
0,1,28,22,4.6666,4.6666,0,63,35,0
0,1,29,22,4.6666,4.6667,0,67.6666,35,0
0,1,29,23,4.6667,4.6667,0,67.6666,39.6666,0
0,1,29,24,4.6667,4.6667,0,67.6666,44.3334,0
0,1,28,24,4.6667,4.6666,0,63,44.3334,0
0,0,29,23,4.6667,4.6667,0,67.6666,39.6666,0
0,1,28,24,4.6667,4.6666,0,63,44.3334,0
0,1,28,23,4.6667,4.6666,0,63,39.6666,0
0,1,28,22,4.6666,4.6666,0,63,35,0
0,1,29,22,4.6666,4.6667,0,67.6666,35,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,29,24,4.6667,4.6667,0,67.6666,44.3334,0
0,0,0,24,4.6667,4.6667,0,-67.6666,44.3334,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,23,4.6667,4.6667,0,-67.6666,39.6666,0
0,1,1,23,4.6667,4.6666,0,-63,39.6666,0
0,1,1,24,4.6667,4.6666,0,-63,44.3334,0
0,1,1,25,4.6666,4.6666,0,-63,49,0
0,1,0,25,4.6666,4.6667,0,-67.6666,49,0
0,0,1,24,4.6667,4.6666,0,-63,44.3334,0
0,1,0,25,4.6666,4.6667,0,-67.6666,49,0
0,1,0,24,4.6667,4.6667,0,-67.6666,44.3334,0
0,1,0,23,4.6667,4.6667,0,-67.6666,39.6666,0
0,1,1,23,4.6667,4.6666,0,-63,39.6666,0
0,1,2,23,4.6667,4.6667,0,-58.3334,39.6666,0
0,1,2,24,4.6667,4.6667,0,-58.3334,44.3334,0
0,1,2,25,4.6666,4.6667,0,-58.3334,49,0
0,1,1,25,4.6666,4.6666,0,-63,49,0
0,0,2,24,4.6667,4.6667,0,-58.3334,44.3334,0
0,1,1,25,4.6666,4.6666,0,-63,49,0
0,1,1,24,4.6667,4.6666,0,-63,44.3334,0
0,1,1,23,4.6667,4.6666,0,-63,39.6666,0
0,1,2,23,4.6667,4.6667,0,-58.3334,39.6666,0
0,1,3,23,4.6667,4.6667,0,-53.6666,39.6666,0
0,1,3,24,4.6667,4.6667,0,-53.6666,44.3334,0
0,1,3,25,4.6666,4.6667,0,-53.6666,49,0
0,1,2,25,4.6666,4.6667,0,-58.3334,49,0
0,0,3,24,4.6667,4.6667,0,-53.6666,44.3334,0
0,1,2,25,4.6666,4.6667,0,-58.3334,49,0
0,1,2,24,4.6667,4.6667,0,-58.3334,44.3334,0
0,1,2,23,4.6667,4.6667,0,-58.3334,39.6666,0
0,1,3,23,4.6667,4.6667,0,-53.6666,39.6666,0
0,1,4,23,4.6667,4.6666,0,-49,39.6666,0
0,1,4,24,4.6667,4.6666,0,-49,44.3334,0
0,1,4,25,4.6666,4.6666,0,-49,49,0
0,1,3,25,4.6666,4.6667,0,-53.6666,49,0
0,0,4,24,4.6667,4.6666,0,-49,44.3334,0
0,1,3,25,4.6666,4.6667,0,-53.6666,49,0
0,1,3,24,4.6667,4.6667,0,-53.6666,44.3334,0
0,1,3,23,4.6667,4.6667,0,-53.6666,39.6666,0
0,1,4,23,4.6667,4.6666,0,-49,39.6666,0
0,1,5,23,4.6667,4.6667,0,-44.3334,39.6666,0
0,1,5,24,4.6667,4.6667,0,-44.3334,44.3334,0
0,1,5,25,4.6666,4.6667,0,-44.3334,49,0
0,1,4,25,4.6666,4.6666,0,-49,49,0
0,0,5,24,4.6667,4.6667,0,-44.3334,44.3334,0
0,1,4,25,4.6666,4.6666,0,-49,49,0
0,1,4,24,4.6667,4.6666,0,-49,44.3334,0
0,1,4,23,4.6667,4.6666,0,-49,39.6666,0
0,1,5,23,4.6667,4.6667,0,-44.3334,39.6666,0
0,1,6,23,4.6667,4.6667,0,-39.6666,39.6666,0
0,1,6,24,4.6667,4.6667,0,-39.6666,44.3334,0
0,1,6,25,4.6666,4.6667,0,-39.6666,49,0
0,1,5,25,4.6666,4.6667,0,-44.3334,49,0
0,0,6,24,4.6667,4.6667,0,-39.6666,44.3334,0
0,1,5,25,4.6666,4.6667,0,-44.3334,49,0
0,1,5,24,4.6667,4.6667,0,-44.3334,44.3334,0
0,1,5,23,4.6667,4.6667,0,-44.3334,39.6666,0
0,1,6,23,4.6667,4.6667,0,-39.6666,39.6666,0
0,1,7,23,4.6667,4.6666,0,-35,39.6666,0
0,1,7,24,4.6667,4.6666,0,-35,44.3334,0
0,1,7,25,4.6666,4.6666,0,-35,49,0
0,1,6,25,4.6666,4.6667,0,-39.6666,49,0
0,0,7,24,4.6667,4.6666,0,-35,44.3334,0
0,1,6,25,4.6666,4.6667,0,-39.6666,49,0
0,1,6,24,4.6667,4.6667,0,-39.6666,44.3334,0
0,1,6,23,4.6667,4.6667,0,-39.6666,39.6666,0
0,1,7,23,4.6667,4.6666,0,-35,39.6666,0
0,1,8,23,4.6667,4.6667,0,-30.3333,39.6666,0
0,1,8,24,4.6667,4.6667,0,-30.3333,44.3334,0
0,1,8,25,4.6666,4.6667,0,-30.3333,49,0
0,1,7,25,4.6666,4.6666,0,-35,49,0
0,0,8,24,4.6667,4.6667,0,-30.3333,44.3334,0
0,1,7,25,4.6666,4.6666,0,-35,49,0
0,1,7,24,4.6667,4.6666,0,-35,44.3334,0
0,1,7,23,4.6667,4.6666,0,-35,39.6666,0
0,1,8,23,4.6667,4.6667,0,-30.3333,39.6666,0
0,1,9,23,4.6667,4.6667,0,-25.6666,39.6666,0
0,1,9,24,4.6667,4.6667,0,-25.6666,44.3334,0
0,1,9,25,4.6666,4.6667,0,-25.6666,49,0
0,1,8,25,4.6666,4.6667,0,-30.3333,49,0
0,0,9,24,4.6667,4.6667,0,-25.6666,44.3334,0
0,1,8,25,4.6666,4.6667,0,-30.3333,49,0
0,1,8,24,4.6667,4.6667,0,-30.3333,44.3334,0
0,1,8,23,4.6667,4.6667,0,-30.3333,39.6666,0
0,1,9,23,4.6667,4.6667,0,-25.6666,39.6666,0
0,1,10,23,4.6667,4.6666,0,-21,39.6666,0
0,1,10,24,4.6667,4.6666,0,-21,44.3334,0
0,1,10,25,4.6666,4.6666,0,-21,49,0
0,1,9,25,4.6666,4.6667,0,-25.6666,49,0
0,0,10,24,4.6667,4.6666,0,-21,44.3334,0
0,1,9,25,4.6666,4.6667,0,-25.6666,49,0
0,1,9,24,4.6667,4.6667,0,-25.6666,44.3334,0
0,1,9,23,4.6667,4.6667,0,-25.6666,39.6666,0
0,1,10,23,4.6667,4.6666,0,-21,39.6666,0
0,1,11,23,4.6667,4.6667,0,-16.3334,39.6666,0
0,1,11,24,4.6667,4.6667,0,-16.3334,44.3334,0
0,1,11,25,4.6666,4.6667,0,-16.3334,49,0
0,1,10,25,4.6666,4.6666,0,-21,49,0
0,0,11,24,4.6667,4.6667,0,-16.3334,44.3334,0
0,1,10,25,4.6666,4.6666,0,-21,49,0
0,1,10,24,4.6667,4.6666,0,-21,44.3334,0
0,1,10,23,4.6667,4.6666,0,-21,39.6666,0
0,1,11,23,4.6667,4.6667,0,-16.3334,39.6666,0
0,1,12,23,4.6667,4.66667,0,-11.6667,39.6666,0
0,1,12,24,4.6667,4.66667,0,-11.6667,44.3334,0
0,1,12,25,4.6666,4.66667,0,-11.6667,49,0
0,1,11,25,4.6666,4.6667,0,-16.3334,49,0
0,0,12,24,4.6667,4.66667,0,-11.6667,44.3334,0
0,1,11,25,4.6666,4.6667,0,-16.3334,49,0
0,1,11,24,4.6667,4.6667,0,-16.3334,44.3334,0
0,1,11,23,4.6667,4.6667,0,-16.3334,39.6666,0
0,1,12,23,4.6667,4.66667,0,-11.6667,39.6666,0
0,1,13,23,4.6667,4.66667,0,-7,39.6666,0
0,1,13,24,4.6667,4.66667,0,-7,44.3334,0
0,1,13,25,4.6666,4.66667,0,-7,49,0
0,1,12,25,4.6666,4.66667,0,-11.6667,49,0
0,0,13,24,4.6667,4.66667,0,-7,44.3334,0
0,1,12,25,4.6666,4.66667,0,-11.6667,49,0
0,1,12,24,4.6667,4.66667,0,-11.6667,44.3334,0
0,1,12,23,4.6667,4.66667,0,-11.6667,39.6666,0
0,1,13,23,4.6667,4.66667,0,-7,39.6666,0
0,1,14,23,4.6667,4.66666,0,-2.33333,39.6666,0
0,1,14,24,4.6667,4.66666,0,-2.33333,44.3334,0
0,1,14,25,4.6666,4.66666,0,-2.33333,49,0
0,1,13,25,4.6666,4.66667,0,-7,49,0
0,0,14,24,4.6667,4.66666,0,-2.33333,44.3334,0
0,1,13,25,4.6666,4.66667,0,-7,49,0
0,1,13,24,4.6667,4.66667,0,-7,44.3334,0
0,1,13,23,4.6667,4.66667,0,-7,39.6666,0
0,1,14,23,4.6667,4.66666,0,-2.33333,39.6666,0
0,1,15,23,4.6667,4.66667,0,2.33334,39.6666,0
0,1,15,24,4.6667,4.66667,0,2.33334,44.3334,0
0,1,15,25,4.6666,4.66667,0,2.33334,49,0
0,1,14,25,4.6666,4.66666,0,-2.33333,49,0
0,0,15,24,4.6667,4.66667,0,2.33334,44.3334,0
0,1,14,25,4.6666,4.66666,0,-2.33333,49,0
0,1,14,24,4.6667,4.66666,0,-2.33333,44.3334,0
0,1,14,23,4.6667,4.66666,0,-2.33333,39.6666,0
0,1,15,23,4.6667,4.66667,0,2.33334,39.6666,0
0,1,16,23,4.6667,4.66667,0,7,39.6666,0
0,1,16,24,4.6667,4.66667,0,7,44.3334,0
0,1,16,25,4.6666,4.66667,0,7,49,0
0,1,15,25,4.6666,4.66667,0,2.33334,49,0
0,0,16,24,4.6667,4.66667,0,7,44.3334,0
0,1,15,25,4.6666,4.66667,0,2.33334,49,0
0,1,15,24,4.6667,4.66667,0,2.33334,44.3334,0
0,1,15,23,4.6667,4.66667,0,2.33334,39.6666,0
0,1,16,23,4.6667,4.66667,0,7,39.6666,0
0,1,17,23,4.6667,4.66666,0,11.6667,39.6666,0
0,1,17,24,4.6667,4.66666,0,11.6667,44.3334,0
0,1,17,25,4.6666,4.66666,0,11.6667,49,0
0,1,16,25,4.6666,4.66667,0,7,49,0
0,0,17,24,4.6667,4.66666,0,11.6667,44.3334,0
0,1,16,25,4.6666,4.66667,0,7,49,0
0,1,16,24,4.6667,4.66667,0,7,44.3334,0
0,1,16,23,4.6667,4.66667,0,7,39.6666,0
0,1,17,23,4.6667,4.66666,0,11.6667,39.6666,0
0,1,18,23,4.6667,4.6667,0,16.3334,39.6666,0
0,1,18,24,4.6667,4.6667,0,16.3334,44.3334,0
0,1,18,25,4.6666,4.6667,0,16.3334,49,0
0,1,17,25,4.6666,4.66666,0,11.6667,49,0
0,0,18,24,4.6667,4.6667,0,16.3334,44.3334,0
0,1,17,25,4.6666,4.66666,0,11.6667,49,0
0,1,17,24,4.6667,4.66666,0,11.6667,44.3334,0
0,1,17,23,4.6667,4.66666,0,11.6667,39.6666,0
0,1,18,23,4.6667,4.6667,0,16.3334,39.6666,0
0,1,19,23,4.6667,4.6666,0,21,39.6666,0
0,1,19,24,4.6667,4.6666,0,21,44.3334,0
0,1,19,25,4.6666,4.6666,0,21,49,0
0,1,18,25,4.6666,4.6667,0,16.3334,49,0
0,0,19,24,4.6667,4.6666,0,21,44.3334,0
0,1,18,25,4.6666,4.6667,0,16.3334,49,0
0,1,18,24,4.6667,4.6667,0,16.3334,44.3334,0
0,1,18,23,4.6667,4.6667,0,16.3334,39.6666,0
0,1,19,23,4.6667,4.6666,0,21,39.6666,0
0,1,20,23,4.6667,4.6667,0,25.6666,39.6666,0
0,1,20,24,4.6667,4.6667,0,25.6666,44.3334,0
0,1,20,25,4.6666,4.6667,0,25.6666,49,0
0,1,19,25,4.6666,4.6666,0,21,49,0
0,0,20,24,4.6667,4.6667,0,25.6666,44.3334,0
0,1,19,25,4.6666,4.6666,0,21,49,0
0,1,19,24,4.6667,4.6666,0,21,44.3334,0
0,1,19,23,4.6667,4.6666,0,21,39.6666,0
0,1,20,23,4.6667,4.6667,0,25.6666,39.6666,0
0,1,21,23,4.6667,4.6667,0,30.3333,39.6666,0
0,1,21,24,4.6667,4.6667,0,30.3333,44.3334,0
0,1,21,25,4.6666,4.6667,0,30.3333,49,0
0,1,20,25,4.6666,4.6667,0,25.6666,49,0
0,0,21,24,4.6667,4.6667,0,30.3333,44.3334,0
0,1,20,25,4.6666,4.6667,0,25.6666,49,0
0,1,20,24,4.6667,4.6667,0,25.6666,44.3334,0
0,1,20,23,4.6667,4.6667,0,25.6666,39.6666,0
0,1,21,23,4.6667,4.6667,0,30.3333,39.6666,0
0,1,22,23,4.6667,4.6666,0,35,39.6666,0
0,1,22,24,4.6667,4.6666,0,35,44.3334,0
