Grid Size ,64
 NULL, NodeType, GridX, GridY, Length, Width, Height, PosX, PosY, PosZ
0,1,61,10,2.1875,2.1875,0,-47.0312347412,64.5312652588,0
0,1,62,10,2.1875,2.1875,0,-47.0312347412,66.7187652588,0
0,1,63,10,2.1875,2.1875,0,-47.0312309265,68.9062652588,0
0,1,63,9,2.1875,2.1875,0,-49.2187309265,68.9062652588,0
0,0,62,10,2.1875,2.1875,0,-47.0312347412,66.7187652588,0
0,1,63,9,2.1875,2.1875,0,-49.2187309265,68.9062652588,0
0,1,62,9,2.1875,2.1875,0,-49.2187347412,66.7187652588,0
0,1,61,9,2.1875,2.1875,0,-49.2187347412,64.5312652588,0
0,1,61,10,2.1875,2.1875,0,-47.0312347412,64.5312652588,0
0,1,61,11,2.1875,2.1875,0,-44.8437347412,64.5312652588,0
0,1,62,11,2.1875,2.1875,0,-44.8437347412,66.7187652588,0
0,1,63,11,2.1875,2.1875,0,-44.8437309265,68.9062652588,0
0,1,63,10,2.1875,2.1875,0,-47.0312309265,68.9062652588,0
0,0,62,11,2.1875,2.1875,0,-44.8437347412,66.7187652588,0
0,1,63,10,2.1875,2.1875,0,-47.0312309265,68.9062652588,0
0,1,62,10,2.1875,2.1875,0,-47.0312347412,66.7187652588,0
0,1,61,10,2.1875,2.1875,0,-47.0312347412,64.5312652588,0
0,1,61,11,2.1875,2.1875,0,-44.8437347412,64.5312652588,0
0,1,61,12,2.1875,2.1875,0,-42.6562347412,64.5312652588,0
0,1,62,12,2.1875,2.1875,0,-42.6562347412,66.7187652588,0
0,1,63,12,2.1875,2.1875,0,-42.6562309265,68.9062652588,0
0,1,63,11,2.1875,2.1875,0,-44.8437309265,68.9062652588,0
0,0,62,12,2.1875,2.1875,0,-42.6562347412,66.7187652588,0
0,1,63,11,2.1875,2.1875,0,-44.8437309265,68.9062652588,0
0,1,62,11,2.1875,2.1875,0,-44.8437347412,66.7187652588,0
0,1,61,11,2.1875,2.1875,0,-44.8437347412,64.5312652588,0
0,1,61,12,2.1875,2.1875,0,-42.6562347412,64.5312652588,0
0,1,61,13,2.1875,2.1875,0,-40.4687347412,64.5312652588,0
0,1,62,13,2.1875,2.1875,0,-40.4687347412,66.7187652588,0
0,1,63,13,2.1875,2.1875,0,-40.4687309265,68.9062652588,0
0,1,63,12,2.1875,2.1875,0,-42.6562309265,68.9062652588,0
0,0,62,13,2.1875,2.1875,0,-40.4687347412,66.7187652588,0
0,1,63,12,2.1875,2.1875,0,-42.6562309265,68.9062652588,0
0,1,62,12,2.1875,2.1875,0,-42.6562347412,66.7187652588,0
0,1,61,12,2.1875,2.1875,0,-42.6562347412,64.5312652588,0
0,1,61,13,2.1875,2.1875,0,-40.4687347412,64.5312652588,0
0,1,61,14,2.1875,2.1875,0,-38.2812347412,64.5312652588,0
0,1,62,14,2.1875,2.1875,0,-38.2812347412,66.7187652588,0
0,1,63,14,2.1875,2.1875,0,-38.2812309265,68.9062652588,0
0,1,63,13,2.1875,2.1875,0,-40.4687309265,68.9062652588,0
0,0,62,14,2.1875,2.1875,0,-38.2812347412,66.7187652588,0
0,1,63,13,2.1875,2.1875,0,-40.4687309265,68.9062652588,0
0,1,62,13,2.1875,2.1875,0,-40.4687347412,66.7187652588,0
0,1,61,13,2.1875,2.1875,0,-40.4687347412,64.5312652588,0
0,1,61,14,2.1875,2.1875,0,-38.2812347412,64.5312652588,0
0,1,61,15,2.1875,2.1875,0,-36.0937347412,64.5312652588,0
0,1,62,15,2.1875,2.1875,0,-36.0937347412,66.7187652588,0
0,1,63,15,2.1875,2.1875,0,-36.0937309265,68.9062652588,0
0,1,63,14,2.1875,2.1875,0,-38.2812309265,68.9062652588,0
0,0,62,15,2.1875,2.1875,0,-36.0937347412,66.7187652588,0
0,1,63,14,2.1875,2.1875,0,-38.2812309265,68.9062652588,0
0,1,62,14,2.1875,2.1875,0,-38.2812347412,66.7187652588,0
0,1,61,14,2.1875,2.1875,0,-38.2812347412,64.5312652588,0
0,1,61,15,2.1875,2.1875,0,-36.0937347412,64.5312652588,0
0,1,61,16,2.1875,2.1875,0,-33.9062347412,64.5312652588,0
0,1,62,16,2.1875,2.1875,0,-33.9062347412,66.7187652588,0
0,1,63,16,2.1874961853,2.1875,0,-33.9062328338,68.9062652588,0
0,1,63,15,2.1875,2.1875,0,-36.0937309265,68.9062652588,0
0,0,62,16,2.1875,2.1875,0,-33.9062347412,66.7187652588,0
0,1,63,15,2.1875,2.1875,0,-36.0937309265,68.9062652588,0
0,1,62,15,2.1875,2.1875,0,-36.0937347412,66.7187652588,0
0,1,61,15,2.1875,2.1875,0,-36.0937347412,64.5312652588,0
0,1,61,16,2.1875,2.1875,0,-33.9062347412,64.5312652588,0
0,1,61,17,2.1875019073,2.1875,0,-31.7187337876,64.5312652588,0
0,1,62,17,2.1875019073,2.1875,0,-31.7187337876,66.7187652588,0
0,1,63,17,2.1875019073,2.1875,0,-31.7187337876,68.9062652588,0
0,1,63,16,2.1874961853,2.1875,0,-33.9062328338,68.9062652588,0
0,0,62,17,2.1875019073,2.1875,0,-31.7187337876,66.7187652588,0
0,1,63,16,2.1874961853,2.1875,0,-33.9062328338,68.9062652588,0
0,1,62,16,2.1875,2.1875,0,-33.9062347412,66.7187652588,0
0,1,61,16,2.1875,2.1875,0,-33.9062347412,64.5312652588,0
0,1,61,17,2.1875019073,2.1875,0,-31.7187337876,64.5312652588,0
0,1,61,18,2.1875,2.1875,0,-29.5312328339,64.5312652588,0
0,1,62,18,2.1875,2.1875,0,-29.5312328339,66.7187652588,0
0,1,63,18,2.1875,2.1875,0,-29.5312328339,68.9062652588,0
0,1,63,17,2.1875019073,2.1875,0,-31.7187337876,68.9062652588,0
0,0,62,18,2.1875,2.1875,0,-29.5312328339,66.7187652588,0
0,1,63,17,2.1875019073,2.1875,0,-31.7187337876,68.9062652588,0
0,1,62,17,2.1875019073,2.1875,0,-31.7187337876,66.7187652588,0
0,1,61,17,2.1875019073,2.1875,0,-31.7187337876,64.5312652588,0
0,1,61,18,2.1875,2.1875,0,-29.5312328339,64.5312652588,0
0,1,61,19,2.1875,2.1875,0,-27.3437328339,64.5312652588,0
0,1,62,19,2.1875,2.1875,0,-27.3437328339,66.7187652588,0
0,1,63,19,2.1875,2.1875,0,-27.3437328339,68.9062652588,0
0,1,63,18,2.1875,2.1875,0,-29.5312328339,68.9062652588,0
0,0,62,19,2.1875,2.1875,0,-27.3437328339,66.7187652588,0
0,1,63,18,2.1875,2.1875,0,-29.5312328339,68.9062652588,0
0,1,62,18,2.1875,2.1875,0,-29.5312328339,66.7187652588,0
0,1,61,18,2.1875,2.1875,0,-29.5312328339,64.5312652588,0
0,1,61,19,2.1875,2.1875,0,-27.3437328339,64.5312652588,0
0,1,61,20,2.1875,2.1875,0,-25.1562328339,64.5312652588,0
0,1,62,20,2.1875,2.1875,0,-25.1562328339,66.7187652588,0
0,1,63,20,2.1875,2.1875,0,-25.1562328339,68.9062652588,0
0,1,63,19,2.1875,2.1875,0,-27.3437328339,68.9062652588,0
0,0,62,20,2.1875,2.1875,0,-25.1562328339,66.7187652588,0
0,1,63,19,2.1875,2.1875,0,-27.3437328339,68.9062652588,0
0,1,62,19,2.1875,2.1875,0,-27.3437328339,66.7187652588,0
0,1,61,19,2.1875,2.1875,0,-27.3437328339,64.5312652588,0
0,1,61,20,2.1875,2.1875,0,-25.1562328339,64.5312652588,0
0,1,61,21,2.1875,2.1875,0,-22.9687328339,64.5312652588,0
0,1,62,21,2.1875,2.1875,0,-22.9687328339,66.7187652588,0
0,1,63,21,2.1875,2.1875,0,-22.9687328339,68.9062652588,0
0,1,63,20,2.1875,2.1875,0,-25.1562328339,68.9062652588,0
0,0,62,21,2.1875,2.1875,0,-22.9687328339,66.7187652588,0
0,1,63,20,2.1875,2.1875,0,-25.1562328339,68.9062652588,0
0,1,62,20,2.1875,2.1875,0,-25.1562328339,66.7187652588,0
0,1,61,20,2.1875,2.1875,0,-25.1562328339,64.5312652588,0
0,1,61,21,2.1875,2.1875,0,-22.9687328339,64.5312652588,0
0,1,61,22,2.1875,2.1875,0,-20.7812328339,64.5312652588,0
0,1,62,22,2.1875,2.1875,0,-20.7812328339,66.7187652588,0
0,1,63,22,2.1875,2.1875,0,-20.7812328339,68.9062652588,0
0,1,63,21,2.1875,2.1875,0,-22.9687328339,68.9062652588,0
0,0,62,22,2.1875,2.1875,0,-20.7812328339,66.7187652588,0
0,1,63,21,2.1875,2.1875,0,-22.9687328339,68.9062652588,0
0,1,62,21,2.1875,2.1875,0,-22.9687328339,66.7187652588,0
0,1,61,21,2.1875,2.1875,0,-22.9687328339,64.5312652588,0
0,1,61,22,2.1875,2.1875,0,-20.7812328339,64.5312652588,0
0,1,61,23,2.1874980927,2.1875,0,-18.5937337876,64.5312652588,0
0,1,62,23,2.1874980927,2.1875,0,-18.5937337876,66.7187652588,0
0,1,63,23,2.1874980927,2.1875,0,-18.5937337876,68.9062652588,0
0,1,63,22,2.1875,2.1875,0,-20.7812328339,68.9062652588,0
0,0,62,23,2.1874980927,2.1875,0,-18.5937337876,66.7187652588,0
0,1,63,22,2.1875,2.1875,0,-20.7812328339,68.9062652588,0
0,1,62,22,2.1875,2.1875,0,-20.7812328339,66.7187652588,0
0,1,61,22,2.1875,2.1875,0,-20.7812328339,64.5312652588,0
0,1,61,23,2.1874980927,2.1875,0,-18.5937337876,64.5312652588,0
0,1,61,24,2.1874990463,2.1875,0,-16.4062352181,64.5312652588,0
0,1,62,24,2.1874990463,2.1875,0,-16.4062352181,66.7187652588,0
0,1,63,24,2.1874990463,2.1875,0,-16.4062352181,68.9062652588,0
0,1,63,23,2.1874980927,2.1875,0,-18.5937337876,68.9062652588,0
0,0,62,24,2.1874990463,2.1875,0,-16.4062352181,66.7187652588,0
0,1,63,23,2.1874980927,2.1875,0,-18.5937337876,68.9062652588,0
0,1,62,23,2.1874980927,2.1875,0,-18.5937337876,66.7187652588,0
0,1,61,23,2.1874980927,2.1875,0,-18.5937337876,64.5312652588,0
0,1,61,24,2.1874990463,2.1875,0,-16.4062352181,64.5312652588,0
0,1,61,25,2.1875,2.1875,0,-14.2187356949,64.5312652588,0
0,1,62,25,2.1875,2.1875,0,-14.2187356949,66.7187652588,0
0,1,63,25,2.1875,2.1875,0,-14.2187356949,68.9062652588,0
0,1,63,24,2.1874990463,2.1875,0,-16.4062352181,68.9062652588,0
0,0,62,25,2.1875,2.1875,0,-14.2187356949,66.7187652588,0
0,1,63,24,2.1874990463,2.1875,0,-16.4062352181,68.9062652588,0
0,1,62,24,2.1874990463,2.1875,0,-16.4062352181,66.7187652588,0
0,1,61,24,2.1874990463,2.1875,0,-16.4062352181,64.5312652588,0
0,1,61,25,2.1875,2.1875,0,-14.2187356949,64.5312652588,0
0,1,61,26,2.1875,2.1875,0,-12.0312356949,64.5312652588,0
0,1,62,26,2.1875,2.1875,0,-12.0312356949,66.7187652588,0
0,1,63,26,2.1875,2.1875,0,-12.0312356949,68.9062652588,0
0,1,63,25,2.1875,2.1875,0,-14.2187356949,68.9062652588,0
0,0,62,26,2.1875,2.1875,0,-12.0312356949,66.7187652588,0
0,1,63,25,2.1875,2.1875,0,-14.2187356949,68.9062652588,0
0,1,62,25,2.1875,2.1875,0,-14.2187356949,66.7187652588,0
0,1,61,25,2.1875,2.1875,0,-14.2187356949,64.5312652588,0
0,1,61,26,2.1875,2.1875,0,-12.0312356949,64.5312652588,0
0,1,61,27,2.18749904634,2.1875,0,-9.84373617173,64.5312652588,0
0,1,62,27,2.18749904634,2.1875,0,-9.84373617173,66.7187652588,0
0,1,63,27,2.18750000001,2.1875,0,-9.84373569489,68.9062652588,0
0,1,63,26,2.1875,2.1875,0,-12.0312356949,68.9062652588,0
0,0,62,27,2.18749904634,2.1875,0,-9.84373617173,66.7187652588,0
0,1,63,26,2.1875,2.1875,0,-12.0312356949,68.9062652588,0
0,1,62,26,2.1875,2.1875,0,-12.0312356949,66.7187652588,0
0,1,61,26,2.1875,2.1875,0,-12.0312356949,64.5312652588,0
0,1,61,27,2.18749904634,2.1875,0,-9.84373617173,64.5312652588,0
0,1,61,28,2.18749952316,2.1875038147,0,-7.65623688698,64.5312633515,0
0,1,62,28,2.1875,2.1875,0,-7.65623664856,66.7187652588,0
0,1,63,28,2.18749904633,2.1875,0,-7.65623617173,68.9062652588,0
0,1,63,27,2.18750000001,2.1875,0,-9.84373569489,68.9062652588,0
0,0,62,28,2.1875,2.1875,0,-7.65623664856,66.7187652588,0
0,1,63,27,2.18750000001,2.1875,0,-9.84373569489,68.9062652588,0
0,1,62,27,2.18749904634,2.1875,0,-9.84373617173,66.7187652588,0
0,1,61,27,2.18749904634,2.1875,0,-9.84373617173,64.5312652588,0
0,1,61,28,2.18749952316,2.1875038147,0,-7.65623688698,64.5312633515,0
0,1,61,29,2.1875,2.1875076294,0,-5.4687371254,64.5312614441,0
0,1,62,29,2.18749952316,2.1875,0,-5.46873688698,66.7187652588,0
0,1,63,29,2.1875,2.1875,0,-5.46873664856,68.9062652588,0
0,1,63,28,2.18749904633,2.1875,0,-7.65623617173,68.9062652588,0
0,0,62,29,2.18749952316,2.1875,0,-5.46873688698,66.7187652588,0
0,1,63,28,2.18749904633,2.1875,0,-7.65623617173,68.9062652588,0
0,1,62,28,2.1875,2.1875,0,-7.65623664856,66.7187652588,0
0,1,61,28,2.18749952316,2.1875038147,0,-7.65623688698,64.5312633515,0
0,1,61,29,2.1875,2.1875076294,0,-5.4687371254,64.5312614441,0
0,1,61,30,2.18749952317,2.1875,0,-3.28123736381,64.5312576294,0
0,1,62,30,2.18749976158,2.1875076294,0,-3.28123724461,66.7187614441,0
0,1,63,30,2.18749952316,2.1875,0,-3.28123688698,68.9062652588,0
0,1,63,29,2.1875,2.1875,0,-5.46873664856,68.9062652588,0
0,0,62,30,2.18749976158,2.1875076294,0,-3.28123724461,66.7187614441,0
0,1,63,29,2.1875,2.1875,0,-5.46873664856,68.9062652588,0
0,1,62,29,2.18749952316,2.1875,0,-5.46873688698,66.7187652588,0
0,1,61,29,2.1875,2.1875076294,0,-5.4687371254,64.5312614441,0
0,1,61,30,2.18749952317,2.1875,0,-3.28123736381,64.5312576294,0
0,1,61,31,2.18749959766,2.1875,0,-1.0937378034,64.5312576294,0
0,1,62,31,2.18749962003,2.1875,0,-1.09373755381,66.7187576294,0
0,1,63,31,2.18749964238,2.1875,0,-1.09373730421,68.9062576294,0
0,1,63,30,2.18749952316,2.1875,0,-3.28123688698,68.9062652588,0
0,0,62,31,2.18749962003,2.1875,0,-1.09373755381,66.7187576294,0
0,1,63,30,2.18749952316,2.1875,0,-3.28123688698,68.9062652588,0
0,1,62,30,2.18749976158,2.1875076294,0,-3.28123724461,66.7187614441,0
0,1,61,30,2.18749952317,2.1875,0,-3.28123736381,64.5312576294,0
0,1,61,31,2.18749959766,2.1875,0,-1.0937378034,64.5312576294,0
0,1,61,32,2.18749968708,2.1875,0,1.09376183897,64.5312576294,0
0,1,62,32,2.18749966472,2.1875,0,1.09376208857,66.7187576294,0
0,1,63,32,2.18749964237,2.1874923706,0,1.09376233816,68.9062538147,0
0,1,63,31,2.18749964238,2.1875,0,-1.09373730421,68.9062576294,0
0,0,62,32,2.18749966472,2.1875,0,1.09376208857,66.7187576294,0
0,1,63,31,2.18749964238,2.1875,0,-1.09373730421,68.9062576294,0
0,1,62,31,2.18749962003,2.1875,0,-1.09373755381,66.7187576294,0
0,1,61,31,2.18749959766,2.1875,0,-1.0937378034,64.5312576294,0
0,1,61,32,2.18749968708,2.1875,0,1.09376183897,64.5312576294,0
0,1,61,33,2.18749976158,2.1875,0,3.2812615633,64.5312576294,0
0,1,62,33,2.18749952316,2.1874923706,0,3.28126168251,66.7187538147,0
0,1,63,33,2.18749976158,2.1875,0,3.28126204014,68.90625,0
0,1,63,32,2.18749964237,2.1874923706,0,1.09376233816,68.9062538147,0
0,0,62,33,2.18749952316,2.1874923706,0,3.28126168251,66.7187538147,0
0,1,63,32,2.18749964237,2.1874923706,0,1.09376233816,68.9062538147,0
0,1,62,32,2.18749966472,2.1875,0,1.09376208857,66.7187576294,0
0,1,61,32,2.18749968708,2.1875,0,1.09376183897,64.5312576294,0
0,1,61,33,2.18749976158,2.1875,0,3.2812615633,64.5312576294,0
0,1,61,34,2.18749952316,2.1874961853,0,5.46876120567,64.5312519073,0
0,1,62,34,2.18749952316,2.1875,0,5.46876120567,66.71875,0
0,1,63,34,2.18749952316,2.1875,0,5.46876168251,68.90625,0
0,1,63,33,2.18749976158,2.1875,0,3.28126204014,68.90625,0
0,0,62,34,2.18749952316,2.1875,0,5.46876120567,66.71875,0
0,1,63,33,2.18749976158,2.1875,0,3.28126204014,68.90625,0
0,1,62,33,2.18749952316,2.1874923706,0,3.28126168251,66.7187538147,0
0,1,61,33,2.18749976158,2.1875,0,3.2812615633,64.5312576294,0
0,1,61,34,2.18749952316,2.1874961853,0,5.46876120567,64.5312519073,0
0,1,61,35,2.18749952317,2.1875,0,7.65626072883,64.53125,0
0,1,62,35,2.18749952317,2.1875,0,7.65626072883,66.71875,0
0,1,63,35,2.1875,2.1875,0,7.65626144409,68.90625,0
0,1,63,34,2.18749952316,2.1875,0,5.46876168251,68.90625,0
0,0,62,35,2.18749952317,2.1875,0,7.65626072883,66.71875,0
0,1,63,34,2.18749952316,2.1875,0,5.46876168251,68.90625,0
0,1,62,34,2.18749952316,2.1875,0,5.46876120567,66.71875,0
0,1,61,34,2.18749952316,2.1874961853,0,5.46876120567,64.5312519073,0
0,1,61,35,2.18749952317,2.1875,0,7.65626072883,64.53125,0
0,1,61,36,2.18749999998,2.1875,0,9.84376049041,64.53125,0
0,1,62,36,2.18749999998,2.1875,0,9.84376049041,66.71875,0
0,1,63,36,2.18749904631,2.1875,0,9.84376096725,68.90625,0
0,1,63,35,2.1875,2.1875,0,7.65626144409,68.90625,0
0,0,62,36,2.18749999998,2.1875,0,9.84376049041,66.71875,0
0,1,63,35,2.1875,2.1875,0,7.65626144409,68.90625,0
0,1,62,35,2.18749952317,2.1875,0,7.65626072883,66.71875,0
0,1,61,35,2.18749952317,2.1875,0,7.65626072883,64.53125,0
0,1,61,36,2.18749999998,2.1875,0,9.84376049041,64.53125,0
0,1,61,37,2.1874990463,2.1875,0,12.0312600136,64.53125,0
0,1,62,37,2.1875,2.1875,0,12.0312604904,66.71875,0
0,1,63,37,2.1875,2.1875,0,12.0312604904,68.90625,0
0,1,63,36,2.18749904631,2.1875,0,9.84376096725,68.90625,0
0,0,62,37,2.1875,2.1875,0,12.0312604904,66.71875,0
0,1,63,36,2.18749904631,2.1875,0,9.84376096725,68.90625,0
0,1,62,36,2.18749999998,2.1875,0,9.84376049041,66.71875,0
0,1,61,36,2.18749999998,2.1875,0,9.84376049041,64.53125,0
0,1,61,37,2.1874990463,2.1875,0,12.0312600136,64.53125,0
0,1,61,38,2.1874990464,2.1875,0,14.2187590599,64.53125,0
0,1,62,38,2.1874990463,2.1875,0,14.2187600136,66.71875,0
0,1,63,38,2.1875,2.1875,0,14.2187604904,68.90625,0
0,1,63,37,2.1875,2.1875,0,12.0312604904,68.90625,0
0,0,62,38,2.1874990463,2.1875,0,14.2187600136,66.71875,0
0,1,63,37,2.1875,2.1875,0,12.0312604904,68.90625,0
0,1,62,37,2.1875,2.1875,0,12.0312604904,66.71875,0
0,1,61,37,2.1874990463,2.1875,0,12.0312600136,64.53125,0
0,1,61,38,2.1874990464,2.1875,0,14.2187590599,64.53125,0
0,1,61,39,2.1874990463,2.1875,0,16.4062581063,64.53125,0
0,1,62,39,2.1874980927,2.1875,0,16.4062585831,66.71875,0
0,1,63,39,2.1874990463,2.1875,0,16.4062600136,68.90625,0
0,1,63,38,2.1875,2.1875,0,14.2187604904,68.90625,0
0,0,62,39,2.1874980927,2.1875,0,16.4062585831,66.71875,0
0,1,63,38,2.1875,2.1875,0,14.2187604904,68.90625,0
0,1,62,38,2.1874990463,2.1875,0,14.2187600136,66.71875,0
0,1,61,38,2.1874990464,2.1875,0,14.2187590599,64.53125,0
0,1,61,39,2.1874990463,2.1875,0,16.4062581063,64.53125,0
0,1,61,40,2.1875,2.1875,0,18.5937576294,64.53125,0
0,1,62,40,2.1875,2.1875,0,18.5937576294,66.71875,0
0,1,63,40,2.1874980927,2.1875,0,18.593758583,68.90625,0
0,1,63,39,2.1874990463,2.1875,0,16.4062600136,68.90625,0
0,0,62,40,2.1875,2.1875,0,18.5937576294,66.71875,0
0,1,63,39,2.1874990463,2.1875,0,16.4062600136,68.90625,0
0,1,62,39,2.1874980927,2.1875,0,16.4062585831,66.71875,0
0,1,61,39,2.1874990463,2.1875,0,16.4062581063,64.53125,0
0,1,61,40,2.1875,2.1875,0,18.5937576294,64.53125,0
0,1,61,41,2.1875,2.1875,0,20.7812576294,64.53125,0
0,1,62,41,2.1875,2.1875,0,20.7812576294,66.71875,0
0,1,63,41,2.1875,2.1875,0,20.7812576294,68.90625,0
0,1,63,40,2.1874980927,2.1875,0,18.593758583,68.90625,0
0,0,62,41,2.1875,2.1875,0,20.7812576294,66.71875,0
0,1,63,40,2.1874980927,2.1875,0,18.593758583,68.90625,0
0,1,62,40,2.1875,2.1875,0,18.5937576294,66.71875,0
0,1,61,40,2.1875,2.1875,0,18.5937576294,64.53125,0
0,1,61,41,2.1875,2.1875,0,20.7812576294,64.53125,0
0,1,61,42,2.1875,2.1875,0,22.9687576294,64.53125,0
0,1,62,42,2.1875,2.1875,0,22.9687576294,66.71875,0
0,1,63,42,2.1875,2.1875,0,22.9687576294,68.90625,0
0,1,63,41,2.1875,2.1875,0,20.7812576294,68.90625,0
0,0,62,42,2.1875,2.1875,0,22.9687576294,66.71875,0
0,1,63,41,2.1875,2.1875,0,20.7812576294,68.90625,0
0,1,62,41,2.1875,2.1875,0,20.7812576294,66.71875,0
0,1,61,41,2.1875,2.1875,0,20.7812576294,64.53125,0
0,1,61,42,2.1875,2.1875,0,22.9687576294,64.53125,0
0,1,61,43,2.1875,2.1875,0,25.1562576294,64.53125,0
0,1,62,43,2.1875,2.1875,0,25.1562576294,66.71875,0
0,1,63,43,2.1875,2.1875,0,25.1562576294,68.90625,0
0,1,63,42,2.1875,2.1875,0,22.9687576294,68.90625,0
0,0,62,43,2.1875,2.1875,0,25.1562576294,66.71875,0
0,1,63,42,2.1875,2.1875,0,22.9687576294,68.90625,0
0,1,62,42,2.1875,2.1875,0,22.9687576294,66.71875,0
0,1,61,42,2.1875,2.1875,0,22.9687576294,64.53125,0
0,1,61,43,2.1875,2.1875,0,25.1562576294,64.53125,0
0,1,61,44,2.1875,2.1875,0,27.3437576294,64.53125,0
0,1,62,44,2.1875,2.1875,0,27.3437576294,66.71875,0
0,1,63,44,2.1875,2.1875,0,27.3437576294,68.90625,0
0,1,63,43,2.1875,2.1875,0,25.1562576294,68.90625,0
0,0,62,44,2.1875,2.1875,0,27.3437576294,66.71875,0
0,1,63,43,2.1875,2.1875,0,25.1562576294,68.90625,0
0,1,62,43,2.1875,2.1875,0,25.1562576294,66.71875,0
0,1,61,43,2.1875,2.1875,0,25.1562576294,64.53125,0
0,1,61,44,2.1875,2.1875,0,27.3437576294,64.53125,0
0,1,61,45,2.1875,2.1875,0,29.5312576294,64.53125,0
0,1,62,45,2.1875,2.1875,0,29.5312576294,66.71875,0
0,1,63,45,2.1875,2.1875,0,29.5312576294,68.90625,0
0,1,63,44,2.1875,2.1875,0,27.3437576294,68.90625,0
0,0,62,45,2.1875,2.1875,0,29.5312576294,66.71875,0
0,1,63,44,2.1875,2.1875,0,27.3437576294,68.90625,0
0,1,62,44,2.1875,2.1875,0,27.3437576294,66.71875,0
0,1,61,44,2.1875,2.1875,0,27.3437576294,64.53125,0
0,1,61,45,2.1875,2.1875,0,29.5312576294,64.53125,0
0,1,61,46,2.1875,2.1875,0,31.7187576294,64.53125,0
0,1,62,46,2.1875,2.1875,0,31.7187576294,66.71875,0
0,1,63,46,2.1875,2.1875,0,31.7187576294,68.90625,0
0,1,63,45,2.1875,2.1875,0,29.5312576294,68.90625,0
0,0,62,46,2.1875,2.1875,0,31.7187576294,66.71875,0
0,1,63,45,2.1875,2.1875,0,29.5312576294,68.90625,0
0,1,62,45,2.1875,2.1875,0,29.5312576294,66.71875,0
0,1,61,45,2.1875,2.1875,0,29.5312576294,64.53125,0
0,1,61,46,2.1875,2.1875,0,31.7187576294,64.53125,0
0,1,61,47,2.1875,2.1875,0,33.9062576294,64.53125,0
0,1,62,47,2.1875,2.1875,0,33.9062576294,66.71875,0
0,1,63,47,2.1875,2.1875,0,33.9062576294,68.90625,0
0,1,63,46,2.1875,2.1875,0,31.7187576294,68.90625,0
0,0,62,47,2.1875,2.1875,0,33.9062576294,66.71875,0
0,1,63,46,2.1875,2.1875,0,31.7187576294,68.90625,0
0,1,62,46,2.1875,2.1875,0,31.7187576294,66.71875,0
0,1,61,46,2.1875,2.1875,0,31.7187576294,64.53125,0
0,1,61,47,2.1875,2.1875,0,33.9062576294,64.53125,0
0,1,61,48,2.1875,2.1875,0,36.0937576294,64.53125,0
0,1,62,48,2.1875,2.1875,0,36.0937576294,66.71875,0
0,1,63,48,2.1875,2.1875,0,36.0937576294,68.90625,0
0,1,63,47,2.1875,2.1875,0,33.9062576294,68.90625,0
0,0,62,48,2.1875,2.1875,0,36.0937576294,66.71875,0
0,1,63,47,2.1875,2.1875,0,33.9062576294,68.90625,0
0,1,62,47,2.1875,2.1875,0,33.9062576294,66.71875,0
0,1,61,47,2.1875,2.1875,0,33.9062576294,64.53125,0
0,1,61,48,2.1875,2.1875,0,36.0937576294,64.53125,0
0,1,61,49,2.1875,2.1875,0,38.2812576294,64.53125,0
0,1,62,49,2.1875,2.1875,0,38.2812576294,66.71875,0
0,1,63,49,2.1875,2.1875,0,38.2812576294,68.90625,0
0,1,63,48,2.1875,2.1875,0,36.0937576294,68.90625,0
0,0,62,49,2.1875,2.1875,0,38.2812576294,66.71875,0
0,1,63,48,2.1875,2.1875,0,36.0937576294,68.90625,0
0,1,62,48,2.1875,2.1875,0,36.0937576294,66.71875,0
0,1,61,48,2.1875,2.1875,0,36.0937576294,64.53125,0
0,1,61,49,2.1875,2.1875,0,38.2812576294,64.53125,0
0,1,61,50,2.1875,2.1875,0,40.4687576294,64.53125,0
0,1,62,50,2.1875,2.1875,0,40.4687576294,66.71875,0
0,1,63,50,2.1875,2.1875,0,40.4687576294,68.90625,0
0,1,63,49,2.1875,2.1875,0,38.2812576294,68.90625,0
0,0,62,50,2.1875,2.1875,0,40.4687576294,66.71875,0
0,1,63,49,2.1875,2.1875,0,38.2812576294,68.90625,0
0,1,62,49,2.1875,2.1875,0,38.2812576294,66.71875,0
0,1,61,49,2.1875,2.1875,0,38.2812576294,64.53125,0
0,1,61,50,2.1875,2.1875,0,40.4687576294,64.53125,0
0,1,61,51,2.1875,2.1875,0,42.6562576294,64.53125,0
0,1,62,51,2.1875,2.1875,0,42.6562576294,66.71875,0
0,1,63,51,2.1875,2.1875,0,42.6562576294,68.90625,0
0,1,63,50,2.1875,2.1875,0,40.4687576294,68.90625,0
0,0,62,51,2.1875,2.1875,0,42.6562576294,66.71875,0
0,1,63,50,2.1875,2.1875,0,40.4687576294,68.90625,0
0,1,62,50,2.1875,2.1875,0,40.4687576294,66.71875,0
0,1,61,50,2.1875,2.1875,0,40.4687576294,64.53125,0
0,1,61,51,2.1875,2.1875,0,42.6562576294,64.53125,0
0,1,61,52,2.1875,2.1875,0,44.8437576294,64.53125,0
0,1,62,52,2.1875,2.1875,0,44.8437576294,66.71875,0
0,1,63,52,2.1875,2.1875,0,44.8437576294,68.90625,0
0,1,63,51,2.1875,2.1875,0,42.6562576294,68.90625,0
